Date,Country,SIMDQuintile,DailyPositive,CumulativePositive,DailyDeaths,DailyDeathsQF,CumulativeDeaths,CumulativeDeathsQF,CrudeRateDeaths,CrudeRateDeathsQF,FirstInfections,FirstInfectionsCumulative,Reinfections,ReinfectionsCumulative,PercentReinfections,PercentReinfectionsCumulative
20200506,S92000003,3,63,2510,11,,338,,30.961425544641703,,63,2510,0,0,0,0
20200506,S92000003,4,56,2605,7,,334,,29.96695559955893,,56,2605,0,0,0,0
20200506,S92000003,5,39,2440,12,,261,,23.873661680028903,,39,2440,0,0,0,0
20200507,S92000003,1,85,3365,12,,510,,47.10328642400162,,85,3365,0,0,0,0
20200507,S92000003,2,58,3116,10,,456,,42.075115152946736,,58,3116,0,0,0,0
20200507,S92000003,3,49,2559,4,,342,,31.32783294753687,,49,2559,0,0,0,0
20200507,S92000003,4,62,2667,5,,339,,30.41556271931281,,62,2667,0,0,0,0
20200507,S92000003,5,42,2482,9,,270,,24.696891393133345,,42,2482,0,0,0,0
20200508,S92000003,1,68,3433,8,,518,,47.84216150516243,,68,3433,0,0,0,0
20200508,S92000003,2,53,3169,4,,460,,42.44419511042872,,53,3169,0,0,0,0
20200508,S92000003,3,35,2594,8,,350,,32.06064775332721,,35,2594,0,0,0,0
20200508,S92000003,4,62,2729,6,,345,,30.953891263017457,,62,2729,0,0,0,0
20200508,S92000003,5,39,2521,8,,278,,25.42865113811508,,39,2521,0,0,0,0
20200509,S92000003,1,59,3492,8,,526,,48.58103658632323,,59,3492,0,0,0,0
20200509,S92000003,2,36,3205,5,,465,,42.90554505728121,,36,3205,0,0,0,0
20200509,S92000003,3,25,2619,8,,358,,32.79346255911754,,25,2619,0,0,0,0
20200509,S92000003,4,35,2764,3,,348,,31.223055534869783,,35,2764,0,0,0,0
20200509,S92000003,5,25,2546,10,,288,,26.34335081934224,,25,2546,0,0,0,0
20200510,S92000003,1,54,3546,4,,530,,48.95047412690365,,54,3546,0,0,0,0
20200510,S92000003,2,27,3232,4,,469,,43.274625014763195,,27,3232,0,0,0,0
20200510,S92000003,3,19,2638,10,,368,,33.709481066355465,,19,2638,0,0,0,0
20200510,S92000003,4,27,2791,8,,356,,31.94082692647598,,27,2791,0,0,0,0
20200510,S92000003,5,26,2572,2,,290,,26.52629075558767,,26,2572,0,0,0,0
20200511,S92000003,1,57,3603,10,,540,,49.87406797835465,,57,3603,0,0,0,0
20200511,S92000003,2,74,3306,3,,472,,43.55143498287469,,74,3306,0,0,0,0
20200511,S92000003,3,45,2683,8,,376,,34.4422958721458,,45,2683,0,0,0,0
20200511,S92000003,4,47,2838,2,,358,,32.12026977437753,,47,2838,0,0,0,0
20200511,S92000003,5,42,2614,9,,299,,27.349520468692116,,42,2614,0,0,0,0
20200512,S92000003,1,61,3664,8,,548,,50.61294305951546,,61,3664,0,0,0,0
20200512,S92000003,2,52,3358,10,,482,,44.47413487657966,,52,3358,0,0,0,0
20200512,S92000003,3,51,2734,1,,377,,34.53389772286959,,51,2734,0,0,0,0
20200512,S92000003,4,41,2879,9,,367,,32.92776258993451,,41,2879,0,0,0,0
20200512,S92000003,5,21,2635,3,,302,,27.623930373060265,,21,2635,0,0,0,0
20200513,S92000003,1,58,3722,9,,557,,51.44417752582138,,58,3722,0,0,0,0
20200513,S92000003,2,43,3401,9,,491,,45.304564780914134,,43,3401,0,0,0,0
20200513,S92000003,3,23,2757,13,,390,,35.724721782278884,,23,2757,0,0,0,0
20200513,S92000003,4,43,2922,5,,372,,33.37636970968839,,43,2922,0,0,0,0
20200513,S92000003,5,29,2664,6,,308,,28.17275018179656,,29,2664,0,0,0,0
20200514,S92000003,1,47,3769,5,,562,,51.90597445154688,,47,3769,0,0,0,0
20200514,S92000003,2,59,3460,5,,496,,45.76591472776662,,59,3460,0,0,0,0
20200514,S92000003,3,34,2791,7,,397,,36.365934737345434,,34,2791,0,0,0,0
20200514,S92000003,4,33,2955,10,,382,,34.27358394919614,,33,2955,0,0,0,0
20200514,S92000003,5,38,2702,8,,316,,28.90450992677829,,38,2702,0,0,0,0
20200515,S92000003,1,31,3800,6,,568,,52.46013076241749,,31,3800,0,0,0,0
20200515,S92000003,2,46,3506,6,,502,,46.31953466398961,,46,3506,0,0,0,0
20200515,S92000003,3,28,2819,8,,405,,37.09874954313577,,28,2819,0,0,0,0
20200515,S92000003,4,26,2981,2,,384,,34.45302679709769,,26,2981,0,0,0,0
20200515,S92000003,5,20,2722,4,,320,,29.270389799269154,,20,2722,0,0,0,0
20200516,S92000003,1,23,3823,5,,573,,52.92192768814299,,23,3823,0,0,0,0
20200516,S92000003,2,26,3532,4,,506,,46.688614621471594,,26,3532,0,0,0,0
20200516,S92000003,3,22,2841,6,,411,,37.64836064747852,,22,2841,0,0,0,0
20200516,S92000003,4,21,3002,8,,392,,35.17079818870389,,21,3002,0,0,0,0
20200516,S92000003,5,11,2733,6,,326,,29.81920960800545,,11,2733,0,0,0,0
20200517,S92000003,1,19,3842,3,,576,,53.1990058435783,,19,3842,0,0,0,0
20200517,S92000003,2,35,3567,9,,515,,47.519044525806066,,35,3567,0,0,0,0
20200517,S92000003,3,17,2858,5,,416,,38.10636990109748,,17,2858,0,0,0,0
20200517,S92000003,4,12,3014,2,,394,,35.350241036605446,,12,3014,0,0,0,0
20200517,S92000003,5,10,2743,7,,333,,30.459499384864465,,10,2743,0,0,0,0
20200518,S92000003,1,42,3884,2,,578,,53.383724613868495,,42,3884,0,0,0,0
20200518,S92000003,2,33,3600,6,,521,,48.07266446202905,,33,3600,0,0,0,0
20200518,S92000003,3,19,2877,3,,419,,38.38117545326886,,19,2877,0,0,0,0
20200518,S92000003,4,27,3041,11,,405,,36.33717670006397,,27,3041,0,0,0,0
20200518,S92000003,5,19,2762,1,,334,,30.55096935298718,,19,2762,0,0,0,0
20200519,S92000003,1,37,3921,5,,583,,53.84552153959401,,37,3921,0,0,0,0
20200519,S92000003,2,48,3648,8,,529,,48.81082437699303,,48,3648,0,0,0,0
20200519,S92000003,3,26,2903,4,,423,,38.74758285616403,,26,2903,0,0,0,0
20200519,S92000003,4,40,3081,3,,408,,36.606340971916296,,40,3081,0,0,0,0
20200519,S92000003,5,27,2789,8,,342,,31.282729097968907,,27,2789,0,0,0,0
20200520,S92000003,1,34,3955,10,,593,,54.76911539104501,,34,3955,0,0,0,0
20200520,S92000003,2,30,3678,3,,532,,49.087634345104526,,30,3678,0,0,0,0
20200520,S92000003,3,18,2921,5,,428,,39.20559210978299,,18,2921,0,0,0,0
20200520,S92000003,4,20,3101,2,,410,,36.78578381981785,,20,3101,0,0,0,0
20200520,S92000003,5,18,2807,2,,344,,31.465669034214343,,18,2807,0,0,0,0
20200521,S92000003,1,35,3990,5,,598,,55.23091231677053,,35,3990,0,0,0,0
20200521,S92000003,2,23,3701,4,,536,,49.45671430258651,,23,3701,0,0,0,0
20200521,S92000003,3,18,2939,6,,434,,39.75520321412574,,18,2939,0,0,0,0
20200521,S92000003,4,15,3116,5,,415,,37.234390939571725,,15,3116,0,0,0,0
20200521,S92000003,5,20,2827,4,,348,,31.831548906705205,,20,2827,0,0,0,0
20200522,S92000003,1,20,4010,2,,600,,55.41563108706072,,20,4010,0,0,0,0
20200522,S92000003,2,19,3720,5,,541,,49.91806424943899,,19,3720,0,0,0,0
20200522,S92000003,3,23,2962,0,,434,,39.75520321412574,,23,2962,0,0,0,0
20200522,S92000003,4,14,3130,5,,420,,37.6829980593256,,14,3130,0,0,0,0
20200522,S92000003,5,14,2841,5,,353,,32.28889874731879,,14,2841,0,0,0,0
20200523,S92000003,1,14,4024,4,,604,,55.78506862764113,,14,4024,0,0,0,0
20200523,S92000003,2,15,3735,3,,544,,50.194874217550485,,15,3735,0,0,0,0
20200523,S92000003,3,6,2968,1,,435,,39.846805064849526,,6,2968,0,0,0,0
20200523,S92000003,4,7,3137,3,,423,,37.95216233117792,,7,3137,0,0,0,0
20200523,S92000003,5,8,2849,0,,353,,32.28889874731879,,8,2849,0,0,0,0
20200524,S92000003,1,11,4035,2,,606,,55.969787397931334,,11,4035,0,0,0,0
20200524,S92000003,2,13,3748,1,,545,,50.28714420692099,,13,3748,0,0,0,0
20200524,S92000003,3,11,2979,4,,439,,40.2132124677447,,11,2979,0,0,0,0
20200524,S92000003,4,9,3146,0,,423,,37.95216233117792,,9,3146,0,0,0,0
20200524,S92000003,5,9,2858,1,,354,,32.380368715441506,,9,2858,0,0,0,0
20200525,S92000003,1,33,4068,4,,610,,56.33922493851174,,33,4068,0,0,0,0
20200525,S92000003,2,20,3768,2,,547,,50.47168418566198,,20,3768,0,0,0,0
20200525,S92000003,3,16,2995,3,,442,,40.48801801991608,,16,2995,0,0,0,0
20200525,S92000003,4,10,3156,3,,426,,38.22132660303025,,10,3156,0,0,0,0
20200525,S92000003,5,16,2874,2,,356,,32.56330865168693,,16,2874,0,0,0,0
20200526,S92000003,1,115,4183,2,,612,,56.523943708801944,,115,4183,0,0,0,0
20200526,S92000003,2,100,3868,3,,550,,50.74849415377347,,100,3868,0,0,0,0
20200526,S92000003,3,68,3063,3,,445,,40.76282357208745,,68,3063,0,0,0,0
20200526,S92000003,4,99,3255,5,,431,,38.66993372278412,,99,3255,0,0,0,0
20200526,S92000003,5,85,2959,1,,357,,32.654778619809655,,85,2959,0,0,0,0
20200527,S92000003,1,14,4197,4,,616,,56.89338124938235,,14,4197,0,0,0,0
20200527,S92000003,2,22,3890,2,,552,,50.93303413251447,,22,3890,0,0,0,0
20200527,S92000003,3,21,3084,3,,448,,41.03762912425883,,21,3084,0,0,0,0
20200527,S92000003,4,6,3261,3,,434,,38.939097994636455,,6,3261,0,0,0,0
20200527,S92000003,5,3,2962,4,,361,,33.02065849230051,,3,2962,0,0,0,0
20200528,S92000003,1,8,4205,3,,619,,57.17045940481765,,8,4205,0,0,0,0
20200528,S92000003,2,10,3900,7,,559,,51.57892405810795,,10,3900,0,0,0,0
20200528,S92000003,3,20,3104,2,,450,,41.22083282570641,,20,3104,0,0,0,0
20200528,S92000003,4,10,3271,3,,437,,39.20826226648878,,10,3271,0,0,0,0
20200528,S92000003,5,6,2968,1,,362,,33.11212846042323,,6,2968,0,0,0,0
20200529,S92000003,1,8,4213,4,,623,,57.53989694539806,,8,4213,0,0,0,0
20200529,S92000003,2,3,3903,2,,561,,51.763464036848944,,3,3903,0,0,0,0
20200529,S92000003,3,6,3110,4,,454,,41.58724022860158,,6,3110,0,0,0,0
20200529,S92000003,4,9,3280,0,,437,,39.20826226648878,,9,3280,0,0,0,0
20200529,S92000003,5,4,2972,1,,363,,33.203598428545945,,4,2972,0,0,0,0
20200530,S92000003,1,10,4223,2,,625,,57.72461571568826,,10,4223,0,0,0,0
20200530,S92000003,2,10,3913,1,,562,,51.85573402621944,,10,3913,0,0,0,0
20200530,S92000003,3,7,3117,2,,456,,41.77044393004916,,7,3117,0,0,0,0
20200530,S92000003,4,9,3289,0,,437,,39.20826226648878,,9,3289,0,0,0,0
20200530,S92000003,5,4,2976,1,,364,,33.29506839666867,,4,2976,0,0,0,0
20200531,S92000003,1,6,4229,1,,626,,57.81697510083335,,6,4229,0,0,0,0
20200531,S92000003,2,10,3923,2,,564,,52.04027400496044,,10,3923,0,0,0,0
20200531,S92000003,3,1,3118,1,,457,,41.86204578077295,,1,3118,0,0,0,0
20200531,S92000003,4,3,3292,2,,439,,39.38770511439033,,3,3292,0,0,0,0
20200531,S92000003,5,2,2978,0,,364,,33.29506839666867,,2,2978,0,0,0,0
20200601,S92000003,1,12,4241,0,,626,,57.81697510083335,,12,4241,0,0,0,0
20200601,S92000003,2,13,3936,1,,565,,52.13254399433093,,13,3936,0,0,0,0
20200601,S92000003,3,7,3125,0,,457,,41.86204578077295,,7,3125,0,0,0,0
20200601,S92000003,4,1,3293,1,,440,,39.477426538341106,,1,3293,0,0,0,0
20200601,S92000003,5,4,2982,1,,365,,33.386538364791384,,4,2982,0,0,0,0
20200602,S92000003,1,8,4249,2,,628,,58.00169387112357,,8,4249,0,0,0,0
20200602,S92000003,2,14,3950,1,,566,,52.224813983701424,,14,3950,0,0,0,0
20200602,S92000003,3,8,3133,2,,459,,42.04524948222054,,8,3133,0,0,0,0
20200602,S92000003,4,7,3300,1,,441,,39.56714796229188,,7,3300,0,0,0,0
20200602,S92000003,5,8,2990,0,,365,,33.386538364791384,,8,2990,0,0,0,0
20200603,S92000003,1,7,4256,2,,630,,58.18641264141376,,7,4256,0,0,0,0
20200603,S92000003,2,8,3958,3,,569,,52.50162395181292,,8,3958,0,0,0,0
20200603,S92000003,3,6,3139,2,,461,,42.22845318366812,,6,3139,0,0,0,0
20200603,S92000003,4,9,3309,1,,442,,39.656869386242654,,9,3309,0,0,0,0
20200603,S92000003,5,4,2994,0,,365,,33.386538364791384,,4,2994,0,0,0,0
20200604,S92000003,1,12,4268,0,,630,,58.18641264141376,,12,4268,0,0,0,0
20200604,S92000003,2,9,3967,0,,569,,52.50162395181292,,9,3967,0,0,0,0
20200604,S92000003,3,7,3146,1,,462,,42.32005503439191,,7,3146,0,0,0,0
20200604,S92000003,4,5,3314,0,,442,,39.656869386242654,,5,3314,0,0,0,0
20200604,S92000003,5,2,2996,0,,365,,33.386538364791384,,2,2996,0,0,0,0
20200605,S92000003,1,5,4273,0,,630,,58.18641264141376,,5,4273,0,0,0,0
20200605,S92000003,2,7,3974,3,,572,,52.77843391992441,,7,3974,0,0,0,0
20200605,S92000003,3,7,3153,0,,462,,42.32005503439191,,7,3153,0,0,0,0
20200605,S92000003,4,2,3316,5,,447,,40.105476505996535,,2,3316,0,0,0,0
20200605,S92000003,5,2,2998,1,,366,,33.478008332914094,,2,2998,0,0,0,0
20200606,S92000003,1,6,4279,1,,631,,58.27877202655887,,6,4279,0,0,0,0
20200606,S92000003,2,4,3978,0,,572,,52.77843391992441,,4,3978,0,0,0,0
20200606,S92000003,3,4,3157,1,,463,,42.41165688511571,,4,3157,0,0,0,0
20200606,S92000003,4,6,3322,1,,448,,40.195197929947305,,6,3322,0,0,0,0
20200606,S92000003,5,2,3000,0,,366,,33.478008332914094,,2,3000,0,0,0,0
20200607,S92000003,1,6,4285,2,,633,,58.463490796849065,,6,4285,0,0,0,0
20200607,S92000003,2,5,3983,1,,573,,52.8707039092949,,5,3983,0,0,0,0
20200607,S92000003,3,3,3160,0,,463,,42.41165688511571,,3,3160,0,0,0,0
20200607,S92000003,4,2,3324,2,,450,,40.37464077784886,,2,3324,0,0,0,0
20200607,S92000003,5,1,3001,2,,368,,33.660948269159526,,1,3001,0,0,0,0
20200608,S92000003,1,4,4289,1,,634,,58.55585018199416,,4,4289,0,0,0,0
20200608,S92000003,2,6,3989,1,,574,,52.96297389866541,,6,3989,0,0,0,0
20200608,S92000003,3,1,3161,1,,464,,42.5032587358395,,1,3161,0,0,0,0
20200608,S92000003,4,6,3330,1,,451,,40.46436220179964,,6,3330,0,0,0,0
20200608,S92000003,5,1,3002,2,,370,,33.84388820540496,,1,3002,0,0,0,0
20200609,S92000003,1,4,4293,0,,634,,58.55585018199416,,4,4293,0,0,0,0
20200609,S92000003,2,9,3998,0,,574,,52.96297389866541,,9,3998,0,0,0,0
20200609,S92000003,3,7,3168,1,,465,,42.594860586563286,,7,3168,0,0,0,0
20200609,S92000003,4,6,3336,0,,451,,40.46436220179964,,6,3336,0,0,0,0
20200609,S92000003,5,0,3002,0,,370,,33.84388820540496,,0,3002,0,0,,0
20200610,S92000003,1,7,4300,1,,635,,58.64820956713928,,7,4300,0,0,0,0
20200610,S92000003,2,9,4007,1,,575,,53.0552438880359,,9,4007,0,0,0,0
20200610,S92000003,3,4,3172,2,,467,,42.778064288010874,,4,3172,0,0,0,0
20200610,S92000003,4,5,3341,0,,451,,40.46436220179964,,5,3341,0,0,0,0
20200610,S92000003,5,3,3005,1,,371,,33.93535817352768,,3,3005,0,0,0,0
20200611,S92000003,1,8,4308,1,,636,,58.74056895228437,,7,4307,1,1,12.5,0.02321262766945218
20200611,S92000003,2,7,4014,0,,575,,53.0552438880359,,7,4014,0,0,0,0
20200611,S92000003,3,3,3175,0,,467,,42.778064288010874,,3,3175,0,0,0,0
20200611,S92000003,4,2,3343,1,,452,,40.55408362575041,,2,3343,0,0,0,0
20200611,S92000003,5,2,3007,0,,371,,33.93535817352768,,2,3007,0,0,0,0
20200612,S92000003,1,9,4317,0,,636,,58.74056895228437,,9,4316,0,1,0,0.02316423442205235
20200612,S92000003,2,3,4017,2,,577,,53.239783866776904,,3,4017,0,0,0,0
20200612,S92000003,3,8,3183,0,,467,,42.778064288010874,,8,3183,0,0,0,0
20200612,S92000003,4,7,3350,0,,452,,40.55408362575041,,7,3350,0,0,0,0
20200612,S92000003,5,3,3010,0,,371,,33.93535817352768,,3,3010,0,0,0,0
20200613,S92000003,1,4,4321,0,,636,,58.74056895228437,,4,4320,0,1,0,0.02314279102059708
20200613,S92000003,2,4,4021,1,,578,,53.3320538561474,,4,4021,0,0,0,0
20200613,S92000003,3,7,3190,2,,469,,42.961267989458456,,7,3190,0,0,0,0
20200613,S92000003,4,5,3355,0,,452,,40.55408362575041,,5,3355,0,0,0,0
20200613,S92000003,5,2,3012,0,,371,,33.93535817352768,,2,3012,0,0,0,0
20200614,S92000003,1,0,4321,0,,636,,58.74056895228437,,0,4320,0,1,,0.02314279102059708
20200614,S92000003,2,6,4027,1,,579,,53.42432384551789,,6,4027,0,0,0,0
20200614,S92000003,3,2,3192,1,,470,,43.05286984018225,,2,3192,0,0,0,0
20200614,S92000003,4,3,3358,1,,453,,40.64380504970118,,3,3358,0,0,0,0
20200614,S92000003,5,2,3014,1,,372,,34.02682814165039,,2,3014,0,0,0,0
20200615,S92000003,1,3,4324,1,,637,,58.83292833742947,,3,4323,0,1,0,0.02312673450508788
20200615,S92000003,2,8,4035,0,,579,,53.42432384551789,,8,4035,0,0,0,0
20200615,S92000003,3,2,3194,0,,470,,43.05286984018225,,2,3194,0,0,0,0
20200615,S92000003,4,6,3364,1,,454,,40.73352647365195,,6,3364,0,0,0,0
20200615,S92000003,5,2,3016,1,,373,,34.11829810977311,,2,3016,0,0,0,0
20200616,S92000003,1,6,4330,2,,639,,59.017647107719675,,6,4329,0,1,0,0.023094688221709
20200616,S92000003,2,3,4038,2,,581,,53.60886382425889,,3,4038,0,0,0,0
20200616,S92000003,3,3,3197,1,,471,,43.144471690906045,,3,3197,0,0,0,0
20200616,S92000003,4,3,3367,0,,454,,40.73352647365195,,3,3367,0,0,0,0
20200616,S92000003,5,2,3018,1,,374,,34.20976807789582,,2,3018,0,0,0,0
20200617,S92000003,1,9,4339,0,,639,,59.017647107719675,,9,4338,0,1,0,0.02304678497349619
20200617,S92000003,2,8,4046,0,,581,,53.60886382425889,,8,4046,0,0,0,0
20200617,S92000003,3,2,3199,1,,472,,43.236073541629835,,2,3199,0,0,0,0
20200617,S92000003,4,11,3378,0,,454,,40.73352647365195,,11,3378,0,0,0,0
20200617,S92000003,5,3,3021,2,,376,,34.392708014141256,,3,3021,0,0,0,0
20200618,S92000003,1,6,4345,0,,639,,59.017647107719675,,6,4344,0,1,0,0.02301495972382048
20200618,S92000003,2,2,4048,2,,583,,53.79340380299988,,2,4048,0,0,0,0
20200618,S92000003,3,2,3201,0,,472,,43.236073541629835,,2,3201,0,0,0,0
20200618,S92000003,4,3,3381,1,,455,,40.823247897602734,,3,3381,0,0,0,0
20200618,S92000003,5,1,3022,0,,376,,34.392708014141256,,1,3022,0,0,0,0
20200619,S92000003,1,6,4351,0,,639,,59.017647107719675,,6,4350,0,1,0,0.02298322224775913
20200619,S92000003,2,3,4051,0,,583,,53.79340380299988,,3,4051,0,0,0,0
20200619,S92000003,3,4,3205,0,,472,,43.236073541629835,,4,3205,0,0,0,0
20200619,S92000003,4,7,3388,0,,455,,40.823247897602734,,7,3388,0,0,0,0
20200619,S92000003,5,4,3026,0,,376,,34.392708014141256,,4,3026,0,0,0,0
20200620,S92000003,1,2,4353,2,,641,,59.20236587800987,,2,4352,0,1,0,0.02297266253158741
20200620,S92000003,2,2,4053,1,,584,,53.885673792370376,,2,4053,0,0,0,0
20200620,S92000003,3,0,3205,0,,472,,43.236073541629835,,0,3205,0,0,,0
20200620,S92000003,4,1,3389,0,,455,,40.823247897602734,,1,3389,0,0,0,0
20200620,S92000003,5,1,3027,0,,376,,34.392708014141256,,1,3027,0,0,0,0
20200621,S92000003,1,2,4355,1,,642,,59.29472526315498,,2,4354,0,1,0,0.02296211251435132
20200621,S92000003,2,2,4055,0,,584,,53.885673792370376,,2,4055,0,0,0,0
20200621,S92000003,3,4,3209,1,,473,,43.327675392353626,,4,3209,0,0,0,0
20200621,S92000003,4,1,3390,0,,455,,40.823247897602734,,1,3390,0,0,0,0
20200621,S92000003,5,0,3027,0,,376,,34.392708014141256,,0,3027,0,0,,0
20200622,S92000003,1,8,4363,1,,643,,59.38708464830008,,8,4362,0,1,0,0.02292000916800366
20200622,S92000003,2,0,4055,0,,584,,53.885673792370376,,0,4055,0,0,,0
20200622,S92000003,3,0,3209,1,,474,,43.41927724307742,,0,3209,0,0,,0
20200622,S92000003,4,1,3391,1,,456,,40.91296932155351,,1,3391,0,0,0,0
20200622,S92000003,5,1,3028,0,,376,,34.392708014141256,,1,3028,0,0,0,0
20200623,S92000003,1,7,4370,0,,643,,59.38708464830008,,7,4369,0,1,0,0.02288329519450801
20200623,S92000003,2,4,4059,0,,584,,53.885673792370376,,4,4059,0,0,0,0
20200623,S92000003,3,4,3213,0,,474,,43.41927724307742,,4,3213,0,0,0,0
20200623,S92000003,4,2,3393,1,,457,,41.00269074550428,,2,3393,0,0,0,0
20200623,S92000003,5,3,3031,0,,376,,34.392708014141256,,3,3031,0,0,0,0
20200624,S92000003,1,3,4373,1,,644,,59.479444033445176,,3,4372,0,1,0,0.0228675966155957
20200624,S92000003,2,1,4060,0,,584,,53.885673792370376,,1,4060,0,0,0,0
20200624,S92000003,3,2,3215,0,,474,,43.41927724307742,,2,3215,0,0,0,0
20200624,S92000003,4,2,3395,0,,457,,41.00269074550428,,2,3395,0,0,0,0
20200624,S92000003,5,0,3031,0,,376,,34.392708014141256,,0,3031,0,0,,0
20200625,S92000003,1,1,4374,0,,644,,59.479444033445176,,1,4373,0,1,0,0.02286236854138088
20200625,S92000003,2,3,4063,0,,584,,53.885673792370376,,3,4063,0,0,0,0
20200625,S92000003,3,4,3219,0,,474,,43.41927724307742,,4,3219,0,0,0,0
20200625,S92000003,4,9,3404,0,,457,,41.00269074550428,,9,3404,0,0,0,0
20200625,S92000003,5,2,3033,0,,376,,34.392708014141256,,2,3033,0,0,0,0
20200626,S92000003,1,1,4375,0,,644,,59.479444033445176,,1,4374,0,1,0,0.02285714285714285
20200626,S92000003,2,0,4063,0,,584,,53.885673792370376,,0,4063,0,0,,0
20200626,S92000003,3,2,3221,0,,474,,43.41927724307742,,2,3221,0,0,0,0
20200626,S92000003,4,3,3407,0,,457,,41.00269074550428,,3,3407,0,0,0,0
20200626,S92000003,5,0,3033,0,,376,,34.392708014141256,,0,3033,0,0,,0
20200627,S92000003,1,0,4375,0,,644,,59.479444033445176,,0,4374,0,1,,0.02285714285714285
20200627,S92000003,2,2,4065,2,,586,,54.070213771111376,,2,4065,0,0,0,0
20200627,S92000003,3,1,3222,1,,475,,43.51087909380121,,1,3222,0,0,0,0
20200627,S92000003,4,0,3407,0,,457,,41.00269074550428,,0,3407,0,0,,0
20200627,S92000003,5,1,3034,1,,377,,34.48417798226398,,1,3034,0,0,0,0
20200628,S92000003,1,0,4375,0,,644,,59.479444033445176,,0,4374,0,1,,0.02285714285714285
20200628,S92000003,2,0,4065,0,,586,,54.070213771111376,,0,4065,0,0,,0
20200628,S92000003,3,1,3223,0,,475,,43.51087909380121,,1,3223,0,0,0,0
20200628,S92000003,4,2,3409,0,,457,,41.00269074550428,,2,3409,0,0,0,0
20200628,S92000003,5,0,3034,1,,378,,34.57564795038669,,0,3034,0,0,,0
20200629,S92000003,1,1,4376,0,,644,,59.479444033445176,,1,4375,0,1,0,0.02285191956124314
20200629,S92000003,2,3,4068,0,,586,,54.070213771111376,,3,4068,0,0,0,0
20200629,S92000003,3,3,3226,0,,475,,43.51087909380121,,3,3226,0,0,0,0
20200629,S92000003,4,3,3412,1,,458,,41.09241216945506,,3,3412,0,0,0,0
20200629,S92000003,5,4,3038,0,,378,,34.57564795038669,,4,3038,0,0,0,0
20200630,S92000003,1,1,4377,0,,644,,59.479444033445176,,1,4376,0,1,0,0.02284669865204477
20200630,S92000003,2,1,4069,0,,586,,54.070213771111376,,1,4069,0,0,0,0
20200630,S92000003,3,1,3227,0,,475,,43.51087909380121,,1,3227,0,0,0,0
20200630,S92000003,4,4,3416,0,,458,,41.09241216945506,,4,3416,0,0,0,0
20200630,S92000003,5,1,3039,0,,378,,34.57564795038669,,1,3039,0,0,0,0
20200701,S92000003,1,2,4379,0,,644,,59.479444033445176,,2,4378,0,1,0,0.02283626398721169
20200701,S92000003,2,3,4072,0,,586,,54.070213771111376,,3,4072,0,0,0,0
20200701,S92000003,3,3,3230,0,,475,,43.51087909380121,,3,3230,0,0,0,0
20200701,S92000003,4,2,3418,0,,458,,41.09241216945506,,2,3418,0,0,0,0
20200701,S92000003,5,1,3040,0,,378,,34.57564795038669,,1,3040,0,0,0,0
20200702,S92000003,1,1,4380,0,,644,,59.479444033445176,,1,4379,0,1,0,0.0228310502283105
20200702,S92000003,2,3,4075,0,,586,,54.070213771111376,,3,4075,0,0,0,0
20200702,S92000003,3,3,3233,0,,475,,43.51087909380121,,3,3233,0,0,0,0
20200702,S92000003,4,2,3420,0,,458,,41.09241216945506,,2,3420,0,0,0,0
20200702,S92000003,5,4,3044,0,,378,,34.57564795038669,,4,3044,0,0,0,0
20200703,S92000003,1,0,4380,0,,644,,59.479444033445176,,0,4379,0,1,,0.0228310502283105
20200703,S92000003,2,2,4077,1,,587,,54.16248376048187,,2,4077,0,0,0,0
20200703,S92000003,3,3,3236,0,,475,,43.51087909380121,,3,3236,0,0,0,0
20200703,S92000003,4,1,3421,0,,458,,41.09241216945506,,0,3420,1,1,100,0.02923121894182987
20200703,S92000003,5,1,3045,0,,378,,34.57564795038669,,1,3045,0,0,0,0
20200704,S92000003,1,2,4382,0,,644,,59.479444033445176,,2,4381,0,1,0,0.02282062984938384
20200704,S92000003,2,2,4079,0,,587,,54.16248376048187,,2,4079,0,0,0,0
20200704,S92000003,3,0,3236,0,,475,,43.51087909380121,,0,3236,0,0,,0
20200704,S92000003,4,0,3421,0,,458,,41.09241216945506,,0,3420,0,1,,0.02923121894182987
20200704,S92000003,5,1,3046,0,,378,,34.57564795038669,,1,3046,0,0,0,0
20200705,S92000003,1,1,4383,0,,644,,59.479444033445176,,1,4382,0,1,0,0.02281542322610084
20200705,S92000003,2,0,4079,0,,587,,54.16248376048187,,0,4079,0,0,,0
20200705,S92000003,3,0,3236,0,,475,,43.51087909380121,,0,3236,0,0,,0
20200705,S92000003,4,1,3422,1,,459,,41.18213359340584,,1,3421,0,1,0,0.02922267679719462
20200705,S92000003,5,0,3046,0,,378,,34.57564795038669,,0,3046,0,0,,0
20200706,S92000003,1,1,4384,0,,644,,59.479444033445176,,1,4383,0,1,0,0.02281021897810219
20200706,S92000003,2,2,4081,0,,587,,54.16248376048187,,2,4081,0,0,0,0
20200706,S92000003,3,1,3237,0,,475,,43.51087909380121,,1,3237,0,0,0,0
20200706,S92000003,4,1,3423,0,,459,,41.18213359340584,,1,3422,0,1,0,0.02921413964358749
20200706,S92000003,5,2,3048,0,,378,,34.57564795038669,,2,3048,0,0,0,0
20200707,S92000003,1,1,4385,0,,644,,59.479444033445176,,1,4384,0,1,0,0.02280501710376283
20200707,S92000003,2,6,4087,0,,587,,54.16248376048187,,6,4087,0,0,0,0
