Date,HB,HBName,DailyPositive,CumulativePositive,DailyPositivePCROnly,CumulativePositivePCROnly,DailyPositiveLFDOnly,CumulativePositiveLFDOnly,DailyPositivePCRAndLFD,CumulativePositivePCRAndLFD,DailyDeaths,DailyDeathsQF,CumulativeDeaths,CumulativeDeathsQF,CrudeRateDeaths,CrudeRateDeathsQF,PositiveTests,PositiveTestsLFDOnly,HospitalAdmissions,HospitalAdmissionsQF,ICUAdmissions,ICUAdmissionsQF,PositivePillar1,PositivePillar2,FirstInfections,FirstInfectionsCumulative,Reinfections,ReinfectionsCumulative,PercentReinfections,PercentReinfectionsCumulative,TotalTests,TotalPillar1,TotalPillar2,TotalLFD,HospitalOccupancy,ICUOccupancy28daysless,ICUOccupancy28daysmore
20211122,S08000016,NHS Borders,70,10713,,,,,,,0,,146,,126.69212079139187,,77,,,:,,:,6,71,69,10665,1,48,1.4285714285714286,0.44805376645197426,709,296,413,,26,,
20211122,S08000015,NHS Ayrshire and Arran,196,50758,,,,,,,2,,922,,250.5502866925732,,201,,,:,,:,16,185,194,50356,2,402,1.0204081632653061,0.7919933803538358,2748,1329,1419,,70,,
20211122,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211123,S92000003,Scotland,2918,720427,,,,,,,11,,9605,,175.72264910354923,,3070,,55,,8,,209,2861,2883,715564,35,4863,1.1994516792323509,0.6750163444734859,41696,19543,22153,,708,66,12
20211123,S08000028,NHS Western Isles,9,1392,,,,,,,0,,20,,75.47169811320754,,10,,,:,,:,10,0,9,1380,0,12,0,0.8620689655172413,227,219,8,,,,
20211123,S08000030,NHS Tayside,235,51619,,,,,,,0,,753,,180.77061577241628,,240,,,:,,:,13,227,232,51295,3,324,1.2765957446808511,0.6276758557895349,3329,1829,1500,,36,8,
20211123,S08000026,NHS Shetland,12,1003,,,,,,,0,,11,,48.09794490599038,,12,,,:,,:,9,3,12,1000,0,3,0,0.29910269192422734,213,148,65,,,,
20211123,S08000025,NHS Orkney,5,903,,,,,,,0,,10,,44.64285714285714,,7,,,:,,:,4,3,5,903,0,0,0,0,101,63,38,,,,
20211123,S08000024,NHS Lothian,487,115676,,,,,,,1,,1383,,151.56330480334032,,500,,,:,,:,18,482,478,114993,9,683,1.8480492813141685,0.5904422697880286,6806,2666,4140,,78,5,
20211123,S08000032,NHS Lanarkshire,326,111407,,,,,,,1,,1574,,237.77871774729593,,341,,,:,,:,9,332,320,110538,6,869,1.8404907975460123,0.7800227992855027,4446,2075,2371,,104,8,
20211123,S08000022,NHS Highland,135,27152,,,,,,,0,,242,,75.42230256186498,,143,,,:,,:,4,139,134,27058,1,94,0.7407407407407407,0.34619917501473185,2686,1251,1435,,26,,
20211123,S08000031,NHS Greater Glasgow and Clyde,536,190094,,,,,,,2,,2703,,228.0550774526678,,568,,,:,,:,36,532,526,188620,10,1474,1.8656716417910448,0.7754058518417204,8451,3855,4596,,158,11,
20211123,S08000020,NHS Grampian,364,55772,,,,,,,2,,570,,97.34437708137649,,386,,,:,,:,32,354,363,55475,1,297,0.27472527472527475,0.5325252815032633,4681,2172,2509,,78,10,
20211123,S08000019,NHS Forth Valley,234,41445,,,,,,,2,,572,,186.97087569051746,,255,,,:,,:,11,244,234,41131,0,314,0,0.7576305947641453,2725,1215,1510,,60,8,
20211123,S08000029,NHS Fife,237,46704,,,,,,,2,,517,,138.18726111244754,,247,,,:,,:,28,219,234,46444,3,260,1.2658227848101267,0.5566974991435423,2856,1309,1547,,48,,
20211123,S08000017,NHS Dumfries and Galloway,87,15538,,,,,,,0,,181,,122.05812934115583,,91,,,:,,:,7,84,86,15456,1,82,1.1494252873563218,0.5277384476766637,1298,664,634,,29,,
20211123,S08000016,NHS Borders,57,10770,,,,,,,0,,146,,126.69212079139187,,60,,,:,,:,13,47,57,10722,0,48,0,0.4456824512534819,722,351,371,,23,,
20211123,S08000015,NHS Ayrshire and Arran,194,50952,,,,,,,1,,923,,250.8220332074241,,204,,,:,,:,15,189,193,50549,1,403,0.5154639175257731,0.7909404930130318,3079,1688,1391,,65,5,
20211123,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211124,S92000003,Scotland,2924,723351,,,,,,,6,,9611,,175.83241858763265,,3106,,65,,5,,221,2885,2896,718460,28,4891,0.957592339261286,0.6761586007346364,34439,14262,20177,,721,59,14
20211124,S08000028,NHS Western Isles,4,1396,,,,,,,0,,20,,75.47169811320754,,5,,,:,,:,5,0,4,1384,0,12,0,0.8595988538681948,177,174,3,,,,
20211124,S08000030,NHS Tayside,194,51813,,,,,,,0,,753,,180.77061577241628,,204,,,:,,:,4,200,194,51489,0,324,0,0.6253256904637832,2471,1146,1325,,32,8,
20211124,S08000026,NHS Shetland,6,1009,,,,,,,0,,11,,48.09794490599038,,6,,,:,,:,6,0,6,1006,0,3,0,0.29732408325074333,131,99,32,,,,
20211124,S08000025,NHS Orkney,3,906,,,,,,,0,,10,,44.64285714285714,,0,,,:,,:,,,3,906,0,0,0,0,137,93,44,,,,
20211124,S08000024,NHS Lothian,506,116182,,,,,,,0,,1383,,151.56330480334032,,536,,,:,,:,26,510,498,115491,8,691,1.5810276679841897,0.5947565027284777,5789,1865,3924,,78,,
20211124,S08000032,NHS Lanarkshire,324,111731,,,,,,,0,,1574,,237.77871774729593,,340,,,:,,:,14,326,318,110856,6,875,1.8518518518518519,0.7831309126383904,3905,1743,2162,,107,7,
20211124,S08000022,NHS Highland,114,27266,,,,,,,0,,242,,75.42230256186498,,122,,,:,,:,6,116,114,27172,0,94,0,0.3447517054206704,2176,925,1251,,28,,
20211124,S08000031,NHS Greater Glasgow and Clyde,584,190678,,,,,,,3,,2706,,228.30819074617798,,645,,,:,,:,39,606,579,189199,5,1479,0.8561643835616438,0.7756531954394319,7483,3185,4298,,165,9,
20211124,S08000020,NHS Grampian,357,56129,,,,,,,0,,570,,97.34437708137649,,371,,,:,,:,34,337,354,55829,3,300,0.8403361344537815,0.5344830657948654,3606,1455,2151,,84,10,
20211124,S08000019,NHS Forth Valley,243,41688,,,,,,,1,,573,,187.29774785081554,,254,,,:,,:,21,233,242,41373,1,315,0.411522633744856,0.7556131260794473,2450,1065,1385,,60,8,
20211124,S08000029,NHS Fife,239,46943,,,,,,,1,,518,,138.4545478844252,,254,,,:,,:,15,239,236,46680,3,263,1.2552301255230125,0.5602539249728394,2252,840,1412,,50,,
20211124,S08000017,NHS Dumfries and Galloway,91,15629,,,,,,,0,,181,,122.05812934115583,,95,,,:,,:,17,78,89,15545,2,84,2.197802197802198,0.5374624096231365,1048,488,560,,28,,
20211124,S08000016,NHS Borders,56,10826,,,,,,,0,,146,,126.69212079139187,,57,,,:,,:,17,40,56,10778,0,48,0,0.44337705523739146,568,239,329,,20,,
20211124,S08000015,NHS Ayrshire and Arran,203,51155,,,,,,,1,,924,,251.09377972227506,,211,,,:,,:,17,194,203,50752,0,403,0,0.7878017789072427,2201,931,1270,,65,,
20211124,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211125,S92000003,Scotland,2511,725862,,,,,,,10,,9621,,176.01536772777166,,2653,,52,,4,,168,2485,2492,720952,19,4910,0.7566706491437675,0.676437118901389,32125,11739,20386,,734,60,14
20211125,S08000028,NHS Western Isles,7,1403,,,,,,,0,,20,,75.47169811320754,,7,,,:,,:,7,0,7,1391,0,12,0,0.8553100498930862,148,143,5,,,,
20211125,S08000030,NHS Tayside,174,51987,,,,,,,0,,753,,180.77061577241628,,182,,,:,,:,7,175,174,51663,0,324,0,0.623232731259738,2234,934,1300,,34,8,
20211125,S08000026,NHS Shetland,7,1016,,,,,,,0,,11,,48.09794490599038,,7,,,:,,:,5,2,7,1013,0,3,0,0.2952755905511811,107,79,28,,,,
20211125,S08000025,NHS Orkney,4,910,,,,,,,0,,10,,44.64285714285714,,0,,,:,,:,,,4,910,0,0,0,0,63,29,34,,,,
20211125,S08000024,NHS Lothian,446,116628,,,,,,,1,,1384,,151.67289504542515,,470,,,:,,:,15,455,445,115936,1,692,0.2242152466367713,0.5933395068079707,5571,1782,3789,,82,5,
20211125,S08000032,NHS Lanarkshire,288,112019,,,,,,,3,,1577,,238.23191733639493,,307,,,:,,:,12,295,282,111138,6,881,2.0833333333333335,0.7864737232076702,3789,1352,2437,,104,9,
20211125,S08000022,NHS Highland,111,27377,,,,,,,0,,242,,75.42230256186498,,115,,,:,,:,2,113,110,27282,1,95,0.9009009009009009,0.34700661138912225,1874,762,1112,,27,,
20211125,S08000031,NHS Greater Glasgow and Clyde,473,191151,,,,,,,3,,2709,,228.56130403968817,,506,,,:,,:,28,478,469,189668,4,1483,0.8456659619450317,0.7758264408765845,6889,2463,4426,,158,9,
20211125,S08000020,NHS Grampian,316,56445,,,,,,,0,,570,,97.34437708137649,,328,,,:,,:,23,305,313,56142,3,303,0.9493670886075949,0.5368057401009833,3563,1167,2396,,91,9,
20211125,S08000019,NHS Forth Valley,206,41894,,,,,,,1,,574,,187.62462001111365,,218,,,:,,:,17,201,205,41578,1,316,0.4854368932038835,0.7542846230963861,2264,805,1459,,67,8,
20211125,S08000029,NHS Fife,196,47139,,,,,,,1,,519,,138.72183465640285,,205,,,:,,:,21,184,195,46875,1,264,0.5102040816326531,0.5600458219308853,2126,716,1410,,52,,
20211125,S08000017,NHS Dumfries and Galloway,78,15707,,,,,,,0,,181,,122.05812934115583,,81,,,:,,:,13,68,77,15622,1,85,1.2820512820512822,0.5411599923600943,900,347,553,,28,,
20211125,S08000016,NHS Borders,51,10877,,,,,,,0,,146,,126.69212079139187,,52,,,:,,:,5,47,51,10829,0,48,0,0.44129815206398826,562,245,317,,21,,
20211125,S08000015,NHS Ayrshire and Arran,154,51309,,,,,,,1,,925,,251.365526237126,,162,,,:,,:,13,149,153,50905,1,404,0.6493506493506493,0.7873862285369039,1963,898,1065,,65,,
20211125,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211126,S92000003,Scotland,2254,728116,,,,,,,15,,9636,,176.28979143798023,,2380,,47,,4,,174,2206,2236,723188,18,4928,0.7985803016858918,0.6768152327376407,27318,10713,16605,,727,53,14
20211126,S08000028,NHS Western Isles,7,1410,,,,,,,0,,20,,75.47169811320754,,8,,,:,,:,8,0,7,1398,0,12,0,0.851063829787234,83,77,6,,,,
20211126,S08000030,NHS Tayside,152,52139,,,,,,,2,,755,,181.2507502100588,,156,,,:,,:,8,148,152,51815,0,324,0,0.6214158307600837,2179,1076,1103,,36,7,
20211126,S08000026,NHS Shetland,6,1022,,,,,,,0,,11,,48.09794490599038,,6,,,:,,:,4,2,6,1019,0,3,0,0.29354207436399216,92,75,17,,,,
20211126,S08000025,NHS Orkney,1,911,,,,,,,0,,10,,44.64285714285714,,0,,,:,,:,,,1,911,0,0,0,0,58,31,27,,,,
20211126,S08000024,NHS Lothian,366,116994,,,,,,,0,,1384,,151.67289504542515,,382,,,:,,:,15,367,362,116298,4,696,1.092896174863388,0.5949023026821888,4325,1433,2892,,77,,
20211126,S08000032,NHS Lanarkshire,321,112340,,,,,,,1,,1578,,238.38298386609463,,345,,,:,,:,37,308,318,111456,3,884,0.9345794392523364,0.7868969200640912,3653,1395,2258,,103,8,
20211126,S08000022,NHS Highland,89,27466,,,,,,,0,,242,,75.42230256186498,,96,,,:,,:,8,88,89,27371,0,95,0,0.34588218160634965,1369,508,861,,28,,
20211126,S08000031,NHS Greater Glasgow and Clyde,496,191647,,,,,,,3,,2712,,228.81441733319835,,528,,,:,,:,37,491,490,190158,6,1489,1.2096774193548387,0.7769492869703152,6173,2467,3706,,160,8,
20211126,S08000020,NHS Grampian,190,56635,,,,,,,3,,573,,97.85671590812058,,198,,,:,,:,12,186,189,56331,1,304,0.5263157894736842,0.5367705482475501,2604,993,1611,,91,10,
20211126,S08000019,NHS Forth Valley,166,42060,,,,,,,1,,575,,187.95149217141176,,172,,,:,,:,8,164,165,41743,1,317,0.6024096385542169,0.7536852116024727,1856,791,1065,,74,7,
20211126,S08000029,NHS Fife,189,47328,,,,,,,2,,521,,139.25640820035815,,201,,,:,,:,18,183,188,47063,1,265,0.5291005291005291,0.559922244759973,1782,604,1178,,43,,
20211126,S08000017,NHS Dumfries and Galloway,79,15786,,,,,,,0,,181,,122.05812934115583,,81,,,:,,:,8,73,78,15700,1,86,1.2658227848101267,0.5447865197010009,749,227,522,,28,,
20211126,S08000016,NHS Borders,36,10913,,,,,,,1,,147,,127.5598750433877,,37,,,:,,:,3,34,36,10865,0,48,0,0.439842389810318,486,240,246,,16,,
20211126,S08000015,NHS Ayrshire and Arran,156,51465,,,,,,,2,,927,,251.90901926682793,,158,,,:,,:,8,150,155,51060,1,405,0.6410256410256411,0.7869425823375109,1843,790,1053,,66,,
20211126,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211127,S92000003,Scotland,1898,730014,,,,,,,13,,9649,,176.527625320161,,2027,,39,,7,,140,1887,1884,725072,14,4942,0.7376185458377239,0.6769733183199226,17551,5253,12298,,709,55,14
20211127,S08000028,NHS Western Isles,3,1413,,,,,,,1,,21,,79.24528301886792,,3,,,:,,:,3,0,3,1401,0,12,0,0.8492569002123143,53,50,3,,,,
20211127,S08000030,NHS Tayside,122,52261,,,,,,,1,,756,,181.4908174288801,,129,,,:,,:,6,123,121,51936,1,325,0.819672131147541,0.621878647557452,1091,355,736,,34,6,
20211127,S08000026,NHS Shetland,1,1023,,,,,,,0,,11,,48.09794490599038,,1,,,:,,:,1,0,1,1020,0,3,0,0.2932551319648094,54,32,22,,,,
20211127,S08000025,NHS Orkney,0,911,,,,,,,0,,10,,44.64285714285714,,0,,,:,,:,,,0,911,0,0,,0,23,13,10,,,,
20211127,S08000024,NHS Lothian,355,117349,,,,,,,2,,1386,,151.89207552959485,,378,,,:,,:,13,365,353,116651,2,698,0.5633802816901409,0.5948069433910813,3572,875,2697,,73,,
20211127,S08000032,NHS Lanarkshire,272,112612,,,,,,,1,,1579,,238.5340503957943,,282,,,:,,:,16,266,272,111728,0,884,0,0.7849962703797109,2218,651,1567,,98,7,
20211127,S08000022,NHS Highland,76,27542,,,,,,,0,,242,,75.42230256186498,,85,,,:,,:,4,81,75,27446,1,96,1.3157894736842106,0.34855856510057365,819,210,609,,26,,
20211127,S08000031,NHS Greater Glasgow and Clyde,361,192008,,,,,,,3,,2715,,229.06753062670853,,393,,,:,,:,36,357,357,190515,4,1493,1.10803324099723,0.7775717678430065,4020,1377,2643,,166,11,
20211127,S08000020,NHS Grampian,130,56765,,,,,,,2,,575,,98.19827512594996,,139,,,:,,:,17,122,129,56460,1,305,0.7692307692307693,0.537302915528935,1363,434,929,,87,11,
20211127,S08000019,NHS Forth Valley,174,42234,,,,,,,2,,577,,188.60523649200798,,184,,,:,,:,10,174,171,41914,3,320,1.7241379310344827,0.7576833830563053,1211,304,907,,74,7,
20211127,S08000029,NHS Fife,175,47503,,,,,,,0,,521,,139.25640820035815,,183,,,:,,:,14,169,175,47238,0,265,0,0.5578595036102983,1200,313,887,,40,,
20211127,S08000017,NHS Dumfries and Galloway,50,15836,,,,,,,0,,181,,122.05812934115583,,57,,,:,,:,12,45,49,15749,1,87,2,0.5493811568577923,449,169,280,,28,,
20211127,S08000016,NHS Borders,32,10945,,,,,,,0,,147,,127.5598750433877,,33,,,:,,:,4,29,32,10897,0,48,0,0.4385564184559159,238,79,159,,13,,
20211127,S08000015,NHS Ayrshire and Arran,147,51612,,,,,,,1,,928,,252.18076578167884,,152,,,:,,:,4,148,146,51206,1,406,0.6802721088435374,0.7866387661784081,1211,389,822,,65,,
20211127,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211128,S92000003,Scotland,2344,732358,,,,,,,16,,9665,,176.82034394438347,,2452,,40,,6,,139,2313,2332,727404,12,4954,0.5119453924914675,0.6764451265637844,20169,6026,14143,,715,52,15
20211128,S08000028,NHS Western Isles,12,1425,,,,,,,0,,21,,79.24528301886792,,12,,,:,,:,12,0,12,1413,0,12,0,0.8421052631578947,50,47,3,,,,
20211128,S08000030,NHS Tayside,174,52435,,,,,,,1,,757,,181.73088464770137,,180,,,:,,:,6,174,173,52109,1,326,0.5747126436781609,0.6217221321636311,1277,406,871,,35,5,
20211128,S08000026,NHS Shetland,1,1024,,,,,,,0,,11,,48.09794490599038,,1,,,:,,:,1,0,1,1021,0,3,0,0.29296875,50,37,13,,,,
20211128,S08000025,NHS Orkney,4,915,,,,,,,0,,10,,44.64285714285714,,4,,,:,,:,2,2,4,915,0,0,0,0,53,35,18,,,,
20211128,S08000024,NHS Lothian,422,117771,,,,,,,0,,1386,,151.89207552959485,,445,,,:,,:,15,430,420,117071,2,700,0.47393364928909953,0.5943738271730732,3696,837,2859,,72,,
20211128,S08000032,NHS Lanarkshire,287,112899,,,,,,,3,,1582,,238.98724998489334,,294,,,:,,:,6,288,285,112013,2,886,0.6968641114982579,0.7847722300463246,2437,585,1852,,96,6,
20211128,S08000022,NHS Highland,89,27631,,,,,,,0,,242,,75.42230256186498,,95,,,:,,:,7,88,89,27535,0,96,0,0.34743585103687885,891,310,581,,25,,
20211128,S08000031,NHS Greater Glasgow and Clyde,454,192462,,,,,,,3,,2718,,229.3206439202187,,480,,,:,,:,24,456,452,190967,2,1495,0.44052863436123346,0.776776714364394,4330,1278,3052,,171,10,
20211128,S08000020,NHS Grampian,249,57014,,,,,,,0,,575,,98.19827512594996,,264,,,:,,:,17,247,248,56708,1,306,0.40160642570281124,0.5367102816852001,2292,856,1436,,90,11,
20211128,S08000019,NHS Forth Valley,197,42431,,,,,,,4,,581,,189.9127251332004,,202,,,:,,:,7,195,195,42109,2,322,1.015228426395939,0.7588791213970918,1511,524,987,,74,6,
20211128,S08000029,NHS Fife,182,47685,,,,,,,1,,522,,139.52369497233582,,190,,,:,,:,21,169,182,47420,0,265,0,0.5557303135157806,1327,372,955,,44,,
20211128,S08000017,NHS Dumfries and Galloway,57,15893,,,,,,,1,,182,,122.73248364690808,,58,,,:,,:,3,55,57,15806,0,87,0,0.5474108097904737,495,170,325,,27,,
20211128,S08000016,NHS Borders,29,10974,,,,,,,1,,148,,128.42762929538355,,33,,,:,,:,4,29,28,10925,1,49,3.4482758620689653,0.44650993256788774,294,114,180,,15,,
20211128,S08000015,NHS Ayrshire and Arran,187,51799,,,,,,,2,,930,,252.72425881138076,,189,,,:,,:,14,175,186,51392,1,407,0.5347593582887701,0.7857294542365683,1435,454,981,,61,,
20211128,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211129,S92000003,Scotland,3478,735836,,,,,,,12,,9677,,177.03988291255033,,3654,,66,,3,,247,3407,3457,730861,21,4975,0.6037952846463485,0.6761017400616441,44077,18145,25932,,706,54,15
20211129,S08000028,NHS Western Isles,20,1445,,,,,,,0,,21,,79.24528301886792,,20,,,:,,:,20,0,20,1433,0,12,0,0.8304498269896193,249,239,10,,,,
20211129,S08000030,NHS Tayside,197,52632,,,,,,,0,,757,,181.73088464770137,,205,,,:,,:,5,200,197,52306,0,326,0,0.6193950448396413,2708,1077,1631,,27,5,
20211129,S08000026,NHS Shetland,5,1029,,,,,,,0,,11,,48.09794490599038,,5,,,:,,:,5,0,5,1026,0,3,0,0.2915451895043732,191,169,22,,,,
20211129,S08000025,NHS Orkney,8,923,,,,,,,0,,10,,44.64285714285714,,8,,,:,,:,1,7,8,923,0,0,0,0,164,117,47,,,,
20211129,S08000024,NHS Lothian,591,118362,,,,,,,1,,1387,,152.00166577167968,,620,,,:,,:,29,591,588,117659,3,703,0.5076142131979695,0.5939406228350315,7512,2586,4926,,71,,
20211129,S08000032,NHS Lanarkshire,447,113346,,,,,,,2,,1584,,239.28938304429272,,476,,,:,,:,31,445,445,112458,2,888,0.44742729306487694,0.7834418506166958,5526,2249,3277,,92,7,
20211129,S08000022,NHS Highland,156,27787,,,,,,,1,,243,,75.73396496914542,,163,,,:,,:,4,159,156,27691,0,96,0,0.34548529888077156,2443,1035,1408,,28,,
20211129,S08000031,NHS Greater Glasgow and Clyde,749,193211,,,,,,,3,,2721,,229.57375721372884,,786,,,:,,:,42,744,745,191712,4,1499,0.5340453938584779,0.7758357443416782,9839,3966,5873,,166,9,
20211129,S08000020,NHS Grampian,328,57342,,,,,,,2,,577,,98.53983434377936,,347,,,:,,:,28,319,325,57033,3,309,0.9146341463414634,0.5388720309720624,4108,1827,2281,,88,11,
20211129,S08000019,NHS Forth Valley,252,42683,,,,,,,1,,582,,190.2395972934985,,264,,,:,,:,13,251,250,42359,2,324,0.7936507936507936,0.7590844129981491,3195,1427,1768,,72,7,
20211129,S08000029,NHS Fife,283,47968,,,,,,,0,,522,,139.52369497233582,,291,,,:,,:,30,261,278,47698,5,270,1.7667844522968197,0.5628752501667779,3216,1212,2004,,48,,
20211129,S08000017,NHS Dumfries and Galloway,105,15998,,,,,,,1,,183,,123.40683795266034,,112,,,:,,:,12,100,105,15911,0,87,0,0.5438179772471559,1101,505,596,,31,,
20211129,S08000016,NHS Borders,62,11036,,,,,,,1,,149,,129.29538354737937,,64,,,:,,:,6,58,62,10987,0,49,0,0.4440014498006524,603,292,311,,16,,
20211129,S08000015,NHS Ayrshire and Arran,275,52074,,,,,,,0,,930,,252.72425881138076,,285,,,:,,:,21,264,273,51665,2,409,0.7272727272727273,0.7854207473979337,3169,1432,1737,,61,,
20211129,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,S92000003,Scotland,3334,739170,,,,,,,3,,9680,,177.094767654592,,3493,,47,,9,,241,3252,3295,734156,39,5014,1.1697660467906419,0.6783283953623659,44165,19587,24578,,702,54,15
20211130,S08000028,NHS Western Isles,19,1464,,,,,,,0,,21,,79.24528301886792,,20,,,:,,:,19,1,18,1451,1,13,5.2631578947368425,0.8879781420765027,228,219,9,,,,
20211130,S08000030,NHS Tayside,153,52785,,,,,,,0,,757,,181.73088464770137,,165,,,:,,:,14,151,151,52457,2,328,1.3071895424836601,0.6213886520791891,2942,1645,1297,,34,5,
20211130,S08000026,NHS Shetland,7,1036,,,,,,,0,,11,,48.09794490599038,,7,,,:,,:,6,1,7,1033,0,3,0,0.28957528957528955,151,124,27,,,,
20211130,S08000025,NHS Orkney,6,929,,,,,,,0,,10,,44.64285714285714,,6,,,:,,:,3,3,6,929,0,0,0,0,122,92,30,,,,
20211130,S08000024,NHS Lothian,553,118915,,,,,,,1,,1388,,152.11125601376452,,575,,,:,,:,28,547,545,118204,8,711,1.4466546112115732,0.597906067359038,7492,2828,4664,,69,,
20211130,S08000032,NHS Lanarkshire,462,113808,,,,,,,0,,1584,,239.28938304429272,,488,,,:,,:,21,467,460,112918,2,890,0.4329004329004329,0.7820188387459581,5156,2096,3060,,87,7,
20211130,S08000022,NHS Highland,173,27960,,,,,,,0,,243,,75.73396496914542,,186,,,:,,:,14,172,172,27863,1,97,0.5780346820809249,0.3469241773962804,2635,1335,1300,,25,,
20211130,S08000031,NHS Greater Glasgow and Clyde,661,193872,,,,,,,2,,2723,,229.74249940940228,,700,,,:,,:,37,663,648,192360,13,1512,1.966717095310136,0.779896013864818,9471,3871,5600,,166,9,
20211130,S08000020,NHS Grampian,290,57632,,,,,,,0,,577,,98.53983434377936,,298,,,:,,:,26,272,288,57321,2,311,0.6896551724137931,0.5396307606885064,4240,2201,2039,,89,12,
20211130,S08000019,NHS Forth Valley,267,42950,,,,,,,0,,582,,190.2395972934985,,276,,,:,,:,9,267,262,42621,5,329,1.8726591760299625,0.7660069848661234,2960,1194,1766,,70,6,
20211130,S08000029,NHS Fife,290,48258,,,,,,,0,,522,,139.52369497233582,,301,,,:,,:,32,269,288,47986,2,272,0.6896551724137931,0.5636371171619213,2957,1218,1739,,50,,
20211130,S08000017,NHS Dumfries and Galloway,106,16104,,,,,,,0,,183,,123.40683795266034,,107,,,:,,:,15,92,106,16017,0,87,0,0.5402384500745157,1316,718,598,,28,,
20211130,S08000016,NHS Borders,54,11090,,,,,,,0,,149,,129.29538354737937,,54,,,:,,:,2,52,54,11041,0,49,0,0.4418394950405771,702,304,398,,14,,
20211130,S08000015,NHS Ayrshire and Arran,293,52367,,,,,,,0,,930,,252.72425881138076,,300,,,:,,:,15,285,290,51955,3,412,1.023890784982935,0.7867550174728359,3692,1708,1984,,64,,
20211130,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211201,S92000003,Scotland,3127,742297,,,,,,,13,,9693,,177.33260153677276,,3296,,50,,2,,187,3109,3095,737251,32,5046,1.0233450591621363,0.6797818124012356,39348,14446,24902,,680,48,15
20211201,S08000028,NHS Western Isles,12,1476,,,,,,,0,,21,,79.24528301886792,,13,,,:,,:,12,1,12,1463,0,13,0,0.8807588075880759,197,191,6,,,,
20211201,S08000030,NHS Tayside,155,52940,,,,,,,1,,758,,181.97095186652263,,163,,,:,,:,10,153,153,52610,2,330,1.2903225806451613,0.6233471854930109,2483,1177,1306,,26,5,
20211201,S08000026,NHS Shetland,3,1039,,,,,,,0,,11,,48.09794490599038,,3,,,:,,:,2,1,3,1036,0,3,0,0.28873917228103946,88,67,21,,,,
20211201,S08000025,NHS Orkney,6,935,,,,,,,0,,10,,44.64285714285714,,7,,,:,,:,5,2,6,935,0,0,0,0,129,96,33,,,,
20211201,S08000024,NHS Lothian,497,119412,,,,,,,1,,1389,,152.22084625584938,,517,,,:,,:,21,496,493,118697,4,715,0.8048289738430584,0.5987672930693733,6959,1935,5024,,71,,
20211201,S08000032,NHS Lanarkshire,446,114254,,,,,,,3,,1587,,239.74258263339175,,467,,,:,,:,7,460,443,113361,3,893,0.672645739910314,0.7815918917499606,4670,1610,3060,,77,7,
20211201,S08000022,NHS Highland,121,28081,,,,,,,0,,243,,75.73396496914542,,127,,,:,,:,1,126,120,27983,1,98,0.8264462809917356,0.34899042056906804,2262,971,1291,,23,,
20211201,S08000031,NHS Greater Glasgow and Clyde,690,194562,,,,,,,2,,2725,,229.91124160507576,,737,,,:,,:,48,689,673,193033,17,1529,2.463768115942029,0.7858677439582241,9292,3547,5745,,169,8,
20211201,S08000020,NHS Grampian,261,57893,,,,,,,1,,578,,98.71061395269405,,282,,,:,,:,18,264,260,57581,1,312,0.3831417624521073,0.5389252586668509,3542,1379,2163,,91,9,
20211201,S08000019,NHS Forth Valley,243,43193,,,,,,,2,,584,,190.89334161409474,,252,,,:,,:,14,238,243,42864,0,329,0,0.7616974972796517,2435,817,1618,,69,7,
20211201,S08000029,NHS Fife,248,48506,,,,,,,0,,522,,139.52369497233582,,257,,,:,,:,19,238,244,48230,4,276,1.6129032258064515,0.569001772976539,2548,885,1663,,49,,
